"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Metric Name","Metric Unit","Minimum","Maximum","Average"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_alu_cycles_active.max.pct_of_peak_sustained_elapsed","%","4.133626","4.262286","4.180897"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_alu_cycles_active.min.pct_of_peak_sustained_active","%","3.592311","3.606535","3.599100"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_alu_cycles_active.min.pct_of_peak_sustained_elapsed","%","3.547137","3.555852","3.553339"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_alu_cycles_active.sum.pct_of_peak_sustained_active","%","3.828897","3.844057","3.836132"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_alu_cycles_active.sum.pct_of_peak_sustained_elapsed","%","3.780748","3.790037","3.787357"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active","%","1.301692","1.306846","1.304152"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fma_cycles_active.avg.pct_of_peak_sustained_elapsed","%","1.285323","1.288481","1.287570"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fma_cycles_active.max.pct_of_peak_sustained_active","%","1.424215","1.464857","1.432564"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fma_cycles_active.max.pct_of_peak_sustained_elapsed","%","1.404908","1.449001","1.414363"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fma_cycles_active.min.pct_of_peak_sustained_active","%","1.221243","1.226078","1.223551"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fma_cycles_active.min.pct_of_peak_sustained_elapsed","%","1.205886","1.208848","1.207994"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fma_cycles_active.sum.pct_of_peak_sustained_active","%","1.301692","1.306846","1.304152"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fma_cycles_active.sum.pct_of_peak_sustained_elapsed","%","1.285323","1.288481","1.287570"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fmaheavy_cycles_active.avg.pct_of_peak_sustained_elapsed","%","1.310399","1.313618","1.312689"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fmaheavy_cycles_active.max.pct_of_peak_sustained_elapsed","%","1.431940","1.477259","1.441966"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fmaheavy_cycles_active.min.pct_of_peak_sustained_elapsed","%","1.229392","1.232413","1.231542"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fmaheavy_cycles_active.sum.pct_of_peak_sustained_elapsed","%","1.310399","1.313618","1.312689"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fp64_cycles_active.avg.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fp64_cycles_active.avg.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fp64_cycles_active.max.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fp64_cycles_active.max.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fp64_cycles_active.min.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fp64_cycles_active.min.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fp64_cycles_active.sum.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_fp64_cycles_active.sum.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_cycles_active.max.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_cycles_active.max.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_cycles_active.min.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_cycles_active.min.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_cycles_active.sum.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_cycles_active.sum.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_op_hmma_cycles_active.avg.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_op_hmma_cycles_active.max.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_op_hmma_cycles_active.min.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_op_hmma_cycles_active.sum.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_op_imma_cycles_active.avg.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_op_imma_cycles_active.max.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_op_imma_cycles_active.min.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__pipe_tensor_op_imma_cycles_active.sum.pct_of_peak_sustained_active","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_inst_executed_op_ldgsts_cache_access.sum","inst","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_inst_executed_op_ldgsts_cache_bypass.sum","inst","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_data_bytes_write_pipe_lsu_mem_shared_op_ldgsts_cache_access.sum","byte","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_data_bytes_write_pipe_lsu_mem_shared_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_data_bytes_write_pipe_lsu_mem_shared_op_ldgsts_cache_access.sum.per_second","byte/second","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum","byte","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_m_xbar2l1tex_read_bytes_mem_global_op_ldgsts_cache_bypass.sum.per_second","byte/second","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts.sum","request","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts.sum.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_access.sum","request","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_t_requests_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum","request","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum","sector","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_access.sum.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum","sector","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_l1tex_t_sectors_pipe_lsu_mem_global_op_ldgsts_cache_bypass.sum.pct_of_peak_sustained_elapsed","%","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_thread_inst_executed_op_dfma_pred_on.avg.peak_sustained","inst/cycle","2.000000","2.000000","2.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_thread_inst_executed_op_dfma_pred_on.max.peak_sustained","inst/cycle","2.000000","2.000000","2.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_thread_inst_executed_op_dfma_pred_on.min.peak_sustained","inst/cycle","2.000000","2.000000","2.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_thread_inst_executed_op_dfma_pred_on.sum.peak_sustained","inst/cycle","168.000000","168.000000","168.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_thread_inst_executed_op_ffma_pred_on.avg.peak_sustained","inst/cycle","128.000000","128.000000","128.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_thread_inst_executed_op_ffma_pred_on.max.peak_sustained","inst/cycle","128.000000","128.000000","128.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_thread_inst_executed_op_ffma_pred_on.min.peak_sustained","inst/cycle","128.000000","128.000000","128.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__sass_thread_inst_executed_op_ffma_pred_on.sum.peak_sustained","inst/cycle","10752.000000","10752.000000","10752.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__throughput.avg.pct_of_peak_sustained_elapsed","%","3.875439","3.884861","3.882195"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__throughput.max.pct_of_peak_sustained_elapsed","%","4.247734","4.366545","4.343840"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__throughput.min.pct_of_peak_sustained_elapsed","%","3.635312","3.643654","3.641372"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__throughput.sum.pct_of_peak_sustained_elapsed","%","3.875439","3.884861","3.882195"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__warps_active.avg.pct_of_peak_sustained_active","%","95.467557","96.030600","95.694762"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__warps_active.avg.per_cycle_active","warp","45.824427","46.094688","45.933486"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__warps_active.max.pct_of_peak_sustained_active","%","98.718993","100.027936","99.415320"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__warps_active.max.per_cycle_active","warp","47.385116","48.013409","47.719353"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__warps_active.min.pct_of_peak_sustained_active","%","93.216982","93.707966","93.443437"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__warps_active.min.per_cycle_active","warp","44.744151","44.979824","44.852850"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__warps_active.sum.pct_of_peak_sustained_active","%","95.467557","96.030600","95.694762"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","sm__warps_active.sum.per_cycle_active","warp","3849.251888","3871.953786","3858.412786"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warp_latency_per_inst_issued.ratio","cycle","291.566898","291.815587","291.742166"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_active_per_inst_executed.ratio","cycle","292.094775","292.332822","292.263632"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_barrier_per_issue_active.ratio","inst","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_branch_resolving_per_issue_active.ratio","inst","0.257935","0.257957","0.257944"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_dispatch_stall_per_issue_active.ratio","inst","0.006753","0.006928","0.006815"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_drain_per_issue_active.ratio","inst","0.034254","0.034286","0.034266"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_imc_miss_per_issue_active.ratio","inst","0.135511","0.141293","0.138731"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_lg_throttle_per_issue_active.ratio","inst","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio","inst","287.746661","288.317415","288.041515"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_math_pipe_throttle_per_issue_active.ratio","inst","0.047250","0.048586","0.048095"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_membar_per_issue_active.ratio","inst","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_mio_throttle_per_issue_active.ratio","inst","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_misc_per_issue_active.ratio","inst","0.000144","0.000146","0.000144"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_no_instruction_per_issue_active.ratio","inst","0.179713","0.179964","0.179876"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_not_selected_per_issue_active.ratio","inst","0.074624","0.077206","0.075976"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_selected_per_issue_active.ratio","inst","0.999997","1.000014","1.000004"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_short_scoreboard_per_issue_active.ratio","inst","0.024685","0.024740","0.024704"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_sleeping_per_issue_active.ratio","inst","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_tex_throttle_per_issue_active.ratio","inst","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__average_warps_issue_stalled_wait_per_issue_active.ratio","inst","2.126143","2.126287","2.126196"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__branch_targets_threads_divergent","","0.000000","0.000000","0.000000"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__cycles_active.avg","cycle","1003897.482143","1008082.610119","1006414.100198"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__cycles_active.max","cycle","1017185.000000","1019634.000000","1018227.333333"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__cycles_active.min","cycle","953252.000000","957632.000000","955088.666667"
"4192105","green_ctx_bw_bench","127.0.0.1","read_bandwidth_kernel(const float4 *, float *, unsigned long)","(256, 1, 1)","(2688, 1, 1)","0","8.6","6","smsp__cycles_active.sum","cycle","337309554.000000","338715757.000000","338155137.666667"
